BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
3611,0.004,0.0099,0.0306,0.075,1,4.2910287434808945,1477500.0,4.3483e+06,0.00913,1.3045e+07,0.16438,0.6,0.1
3612,0.004,0.0099,0.0306,0.075,1,4.229159232055793,2450000.0,7.2104e+06,0.00913,2.1631e+07,0.16438,0.6,0.1
3613,0.004,0.012,0.04,0.1,1,4.352493344337067,933333.3333333334,3.6624e+06,0.01218,1.0987e+07,0.29197,0.8,0.1
3614,0.004,0.012,0.04,0.1,1,4.417618112385985,4350000.0,1.7069e+07,0.01218,5.1208e+07,0.29197,0.8,0.1
3615,0.004,0.0099,0.0306,0.075,1,4.426856558530793,1440000.0,4.2379e+06,0.00913,1.2714e+07,0.16438,0.6,0.1
3616,0.004,0.0099,0.0306,0.075,1,4.06196840123197,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3617,0.004,0.0099,0.0306,0.075,1,4.207001324956108,1390000.0,4.0908e+06,0.00913,1.2272e+07,0.16438,0.6,0.1
3618,0.004,0.0099,0.0306,0.075,1,4.529882575063611,2250000.0,6.6218e+06,0.00913,1.9865e+07,0.16438,0.6,0.1
3619,0.004,0.0099,0.0306,0.075,1,4.462415600279665,1285000.0,3.7818e+06,0.00913,1.1345e+07,0.16438,0.6,0.1
3620,0.004,0.0099,0.0306,0.075,1,3.9841137932275257,2917500.0,8.5862e+06,0.00913,2.5759e+07,0.16438,0.6,0.1
3621,0.004,0.0099,0.0306,0.075,1,4.342854581034091,4295000.0,1.2640e+07,0.00913,3.7921e+07,0.16438,0.6,0.1
3622,0.004,0.0099,0.0306,0.075,1,3.8653282681480863,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3623,0.004,0.0099,0.0306,0.075,1,4.27722579008932,3172500.0,9.3367e+06,0.00913,2.8010e+07,0.16438,0.6,0.1
3624,0.004,0.012,0.04,0.1,1,4.6919403861336875,2180000.0,8.5543e+06,0.01218,2.5663e+07,0.29197,0.8,0.1
3625,0.004,0.0099,0.0306,0.075,1,4.069675386195487,358000.0,1.0536e+06,0.00913,3.1608e+06,0.16438,0.6,0.1
3626,0.004,0.0099,0.0306,0.075,1,4.092850709159255,1080000.0,3.1784e+06,0.00913,9.5353e+06,0.16438,0.6,0.1
3627,0.004,0.0099,0.0306,0.075,1,4.4333671020052545,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3628,0.004,0.012,0.04,0.1,1,3.9504037887370393,4220000.0,1.6559e+07,0.01218,4.9678e+07,0.29197,0.8,0.1
3629,0.004,0.0099,0.0306,0.075,1,4.134308662956342,2950000.0,8.6818e+06,0.00913,2.6046e+07,0.16438,0.6,0.1
3630,0.004,0.0099,0.0306,0.075,1,4.396373213309206,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3631,0.004,0.012,0.04,0.1,1,4.133992231400973,1045000.0,4.1006e+06,0.01218,1.2302e+07,0.29197,0.8,0.1
3632,0.004,0.012,0.04,0.1,1,4.217149285794512,6065000.0,2.3799e+07,0.01218,7.1397e+07,0.29197,0.8,0.1
3633,0.004,0.0069,0.0187,0.0525,1,6.327100687004709,22000000.0,5.7624e+07,0.00203,1.1525e+08,0.02447,0.4,0.1
3634,0.004,0.0099,0.0306,0.075,1,4.3580956247209555,1290000.0,3.7965e+06,0.00913,1.1389e+07,0.16438,0.6,0.1
3635,0.004,0.0099,0.0306,0.075,1,4.324509805797367,840000.0,2.4721e+06,0.00913,7.4164e+06,0.16438,0.6,0.1
3636,0.004,0.0099,0.0306,0.075,1,4.1954548489185814,1010000.0,2.9724e+06,0.00913,8.9173e+06,0.16438,0.6,0.1
3637,0.004,0.0099,0.0306,0.075,1,4.346891231606652,2520000.0,7.4164e+06,0.00913,2.2249e+07,0.16438,0.6,0.1
3638,0.004,0.0099,0.0306,0.075,1,4.240881889574893,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3639,0.004,0.0099,0.0306,0.075,1,4.366003915492334,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3640,0.004,0.0099,0.0306,0.075,1,4.162480926982316,1060000.0,3.1196e+06,0.00913,9.3587e+06,0.16438,0.6,0.1
3641,0.004,0.0099,0.0306,0.075,1,4.228424333726655,2917500.0,8.5862e+06,0.00913,2.5759e+07,0.16438,0.6,0.1
3642,0.004,0.0099,0.0306,0.075,1,4.061124821276601,972500.0,2.8621e+06,0.00913,8.5862e+06,0.16438,0.6,0.1
3643,0.004,0.012,0.04,0.1,1,4.259737309508397,2550000.0,1.0006e+07,0.01218,3.0019e+07,0.29197,0.8,0.1
3644,0.004,0.0099,0.0306,0.075,1,4.0976262034205515,1095000.0,3.2226e+06,0.00913,9.6678e+06,0.16438,0.6,0.1
3645,0.004,0.0099,0.0306,0.075,1,4.0360058499689035,4656000.0,1.3703e+07,0.00913,4.1108e+07,0.16438,0.6,0.1
3646,0.004,0.0099,0.0306,0.075,1,4.322746360400011,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3647,0.004,0.0099,0.0306,0.075,1,4.312832424110995,2917500.0,8.5862e+06,0.00913,2.5759e+07,0.16438,0.6,0.1
3648,0.004,0.0099,0.0306,0.075,1,4.437546178602589,2620000.0,7.7107e+06,0.00913,2.3132e+07,0.16438,0.6,0.1
3649,0.004,0.012,0.04,0.1,1,4.176199389494035,2950000.0,1.1576e+07,0.01218,3.4727e+07,0.29197,0.8,0.1
3650,0.004,0.012,0.04,0.1,1,4.355156375540829,2982500.0,1.1703e+07,0.01218,3.5110e+07,0.29197,0.8,0.1
3651,0.004,0.0099,0.0306,0.075,1,4.386351346108709,1610000.0,4.7382e+06,0.00913,1.4215e+07,0.16438,0.6,0.1
3652,0.004,0.012,0.04,0.1,1,4.363159997179012,2290000.0,8.9860e+06,0.01218,2.6958e+07,0.29197,0.8,0.1
3653,0.004,0.012,0.04,0.1,1,4.094625214088714,1945000.0,7.6322e+06,0.01218,2.2897e+07,0.29197,0.8,0.1
3654,0.005,0.0087,0.0233,0.06,1,7.370035693664259,4283700.0,8.4046e+06,0.00199,1.6809e+07,0.02411,0.4,0.0
3655,0.004,0.0099,0.0306,0.075,1,4.345604564212849,1710000.0,5.0325e+06,0.00913,1.5098e+07,0.16438,0.6,0.1
3656,0.004,0.0099,0.0306,0.075,1,4.268731872595451,1460000.0,4.2968e+06,0.00913,1.2890e+07,0.16438,0.6,0.1
3657,0.004,0.0099,0.0306,0.075,1,3.8444632315199194,972500.0,2.8621e+06,0.00913,8.5862e+06,0.16438,0.6,0.1
3658,0.004,0.0099,0.0306,0.075,1,4.301579821805045,386666.6666666667,1.1380e+06,0.00913,3.4139e+06,0.16438,0.6,0.1
3659,0.004,0.0099,0.0306,0.075,1,4.766367223670409,2122500.0,6.2465e+06,0.00913,1.8740e+07,0.16438,0.6,0.1
3660,0.004,0.0099,0.0306,0.075,1,4.1910693283671145,1712500.0,5.0399e+06,0.00913,1.5120e+07,0.16438,0.6,0.1
3661,0.004,0.0099,0.0306,0.075,1,4.114651002819226,2080000.0,6.1214e+06,0.00913,1.8364e+07,0.16438,0.6,0.1
3662,0.004,0.0099,0.0306,0.075,1,4.347605798503581,685000.0,2.0160e+06,0.00913,6.0479e+06,0.16438,0.6,0.1
3663,0.004,0.0099,0.0306,0.075,1,4.3343722279421755,1955000.0,5.7536e+06,0.00913,1.7261e+07,0.16438,0.6,0.1
3664,0.004,0.0099,0.0306,0.075,1,4.5294233370006864,972500.0,2.8621e+06,0.00913,8.5862e+06,0.16438,0.6,0.1
3665,0.004,0.0099,0.0306,0.075,1,4.007086692367408,1100000.0,3.2373e+06,0.00913,9.7119e+06,0.16438,0.6,0.1
3666,0.004,0.0099,0.0306,0.075,1,4.426135638820148,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3667,0.004,0.0099,0.0306,0.075,1,4.3950503070886615,1900000.0,5.5917e+06,0.00913,1.6775e+07,0.16438,0.6,0.1
3668,0.004,0.0099,0.0306,0.075,1,4.236979136869155,2880000.0,8.4758e+06,0.00913,2.5428e+07,0.16438,0.6,0.1
3669,0.004,0.0099,0.0306,0.075,1,4.340077652970216,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3670,0.004,0.012,0.04,0.1,1,4.492596180287967,2447500.0,9.6040e+06,0.01218,2.8812e+07,0.29197,0.8,0.1
