BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
1450,0.004,0.008,0.024,0.07,1,5.899031025369712,120428.69577938404,6.2969e+05,0.00406,1.2594e+06,0.06483,0.6,0.1
1451,0.004,0.008,0.024,0.07,1,5.785109387311836,386378.9895820037,2.0203e+06,0.00406,4.0405e+06,0.06483,0.6,0.1
1452,0.004,0.012,0.04,0.1,1,4.383250235397523,301073.60458977066,1.1814e+06,0.01218,3.5442e+06,0.29197,0.8,0.1
1453,0.004,0.008,0.024,0.07,1,6.4683304223558835,326160.6542193905,1.7054e+06,0.00406,3.4108e+06,0.06483,0.6,0.1
1454,0.004,0.008,0.024,0.07,1,6.3191233236053606,331180.3104467056,1.7317e+06,0.00406,3.4633e+06,0.06483,0.6,0.1
1455,0.004,0.008,0.024,0.07,1,6.407282298752732,501789.120681972,2.6237e+06,0.00406,5.2474e+06,0.06483,0.6,0.1
1456,0.004,0.012,0.04,0.1,1,4.10874701713424,326163.37809358444,1.2799e+06,0.01218,3.8396e+06,0.29197,0.8,0.1
1457,0.004,0.008,0.024,0.07,1,5.677677652036394,772757.9477208685,4.0405e+06,0.00406,8.0811e+06,0.06483,0.6,0.1
1458,0.004,0.012,0.04,0.1,1,4.599853968640354,401434.2876175516,1.5752e+06,0.01218,4.7257e+06,0.29197,0.8,0.1
1459,0.004,0.012,0.04,0.1,1,4.198905442949966,426521.2451431456,1.6737e+06,0.01218,5.0210e+06,0.29197,0.8,0.1
1460,0.004,0.008,0.024,0.07,1,6.0200235276559715,401431.0885512912,2.0990e+06,0.00406,4.1979e+06,0.06483,0.6,0.1
1461,0.004,0.008,0.024,0.07,1,6.514578590203047,135482.1908919842,7.0840e+05,0.00406,1.4168e+06,0.06483,0.6,0.1
1462,0.004,0.012,0.04,0.1,1,4.387542936827657,464157.16347547487,1.8214e+06,0.01218,5.4641e+06,0.29197,0.8,0.1
1463,0.004,0.012,0.04,0.1,1,4.365585271188104,331184.34270153934,1.2996e+06,0.01218,3.8987e+06,0.29197,0.8,0.1
1464,0.004,0.008,0.024,0.07,1,6.792933873321511,765236.6281347555,4.0012e+06,0.00406,8.0024e+06,0.06483,0.6,0.1
1465,0.004,0.008,0.024,0.07,1,5.902977631254238,737639.5256013868,3.8569e+06,0.00406,7.7138e+06,0.06483,0.6,0.1
1466,0.004,0.012,0.04,0.1,1,4.46982778415973,421506.66841995,1.6540e+06,0.01218,4.9620e+06,0.29197,0.8,0.1
1467,0.004,0.008,0.024,0.07,1,6.113402392803824,1211833.984679593,6.3364e+06,0.00406,1.2673e+07,0.06483,0.6,0.1
1468,0.004,0.012,0.04,0.1,1,4.32489338143552,421508.5773852803,1.6540e+06,0.01218,4.9620e+06,0.29197,0.8,0.1
