id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ResidentialUnits,OccupancyClass,RepairCost,StructureType,ReplacementCost,Vs30
57173,37.4528265,-121.912242,144.8780487804878,1,1961,0,RES3,2609.7028824833706,W1,28975.60975609756,294.00054931640625
57174,37.45375,-121.9140895,60.5258064516129,1,1985,0,RES3,934.8010103290816,W1,12787.314516129032,294.0096130371094
57175,37.4539995,-121.905819,708.0,1,1968,0,RES1,9407.272727272726,W1,141600.0,293.8434753417969
57176,37.45433100681597,-121.90970972155648,1623.5,2,1987,1,RES1,46448.21685917558,W1,324700.0,293.9175109863281
57177,37.45468123156216,-121.91225907998809,1473.076923076923,1,2000,0,COM1,7248.538461538462,S2,155115.0,293.9418640136719
57178,37.4563545,-121.912911,604.5652173913044,1,2000,0,COM1,3863.7391304347825,C1,63660.717391304344,293.9054870605469
57179,37.45716852223883,-121.90821121488008,316.8,1,1960,1,RES1,4909.672727272728,W1,63360.0,293.7997741699219
57180,37.440534,-121.916089,5802.0,2,1985,4,RES1,181274.18181818182,W1,1160400.0,229.38267517089844
57181,37.4405505,-121.9172925,1545.5,2,1985,1,RES1,47915.63636363637,W1,309100.0,229.42593383789062
57182,37.441119,-121.91601,1985.0,2,1985,2,RES1,61305.454545454544,W1,397000.0,229.27224731445312
57183,37.44139516774356,-121.91571899776233,1888.5,2,1985,2,RES1,59037.81818181818,W1,377700.0,229.27224731445312
57184,37.443281384469,-121.9195586002917,100497.0,1,1993,0,IND2,629619.0,S1,8642742.0,229.34144592285156
57185,37.443945,-121.915588,690.4,1,1978,1,RES3,13935.709090909091,W1,138080.0,229.0920867919922
57186,37.4429345,-121.9055075,2188.5,2,1984,2,RES1,61532.791228796515,W1,437700.0,228.7967987060547
57187,37.44356851962953,-121.91189289973926,1262.0,1,1980,1,RES1,26017.25247680949,W1,252400.0,228.96669006347656
57188,37.44551431317894,-121.90850858283295,9386.0,1,1982,0,IND2,64826.0,S2,915135.0,228.75784301757812
57189,37.446353,-121.914198,4536.5,2,1990,2,RES1,139140.36363636365,W1,907300.0,228.88824462890625
57190,37.44778223742695,-121.9058344250946,1743.0,1,1980,1,RES1,27942.055083915257,W1,348600.0,294.029541015625
57191,37.44780372080388,-121.90812705707826,1743.0,1,1980,1,RES1,29826.442667509367,W1,348600.0,294.09576416015625
57192,37.44795568868491,-121.91437302682222,3511.5,2,1989,2,RES1,104741.81818181818,W1,702300.0,228.80908203125
57193,37.44828194749035,-121.9125696951094,1886.0,2,1990,1,RES1,56943.99999999999,W1,377200.0,228.76332092285156
57199,37.45975540778049,-121.89818101950317,2520.0,2,1989,1,RES1,72264.67314169073,W1,504000.0,352.09429931640625
57200,37.46466961431014,-121.89864782987503,2698.0,2,1987,1,RES1,80999.90545541364,W1,539600.0,352.034912109375
57201,37.45759554911577,-121.87552216337673,1844.0,1,1902,1,RES1,47560.385114572746,W1,368800.0,517.6370239257812
57202,37.44872461762061,-121.89471041122081,1921.0,2,1973,1,RES1,56711.226773663184,W1,384200.0,293.8042297363281
57203,37.4494205,-121.894381,1604.0,1,1973,1,RES1,17590.581385892514,W1,320800.0,293.78765869140625
57204,37.45060751074465,-121.89422490602672,2874.0,2,1981,1,RES1,81716.04069531095,W1,574800.0,293.76324462890625
57205,37.45074183982445,-121.8972958430188,730.0,1,1973,0,RES1,8330.401107742457,W1,146000.0,293.8016357421875
57206,37.457145220531686,-121.89939189725764,1580.0,1,1967,1,RES1,38805.06924168492,W1,316000.0,352.1489562988281
57207,37.4508825,-121.8901845,1463.0,1,1981,1,RES1,17011.66002183347,W1,292600.0,352.1735534667969
57208,37.452313594281165,-121.88400785264123,3752.6,1,1999,0,COM10,35898.278228374584,W1,515328.8,487.34881591796875
57209,37.4411165,-121.902866,2622.0,2,1984,1,RES1,69033.3896500682,W1,524400.0,228.79757690429688
57210,37.44149483983527,-121.9029039147502,2038.0,2,1984,1,RES1,54668.29996886258,W1,407600.0,228.79757690429688
57211,37.441940021276125,-121.89976561373174,2115.0,2,1975,1,RES1,62176.711230651395,W1,423000.0,228.6759796142578
57212,37.44274974063121,-121.90301025661348,2390.0,2,1991,1,RES1,63232.78731048249,W1,478000.0,228.72853088378906
57213,37.44292156925932,-121.89859857904503,1536.0,1,1975,1,RES1,19318.987431635796,W1,307200.0,228.63018798828125
57214,37.44301955942042,-121.9034787575778,2496.0,2,1990,1,RES1,68432.62576468372,W1,499200.0,228.72853088378906
57215,37.44316882085788,-121.9025049754659,1778.0,1,1991,1,RES1,26292.940506689436,W1,355600.0,228.70733642578125
57216,37.4434440944992,-121.90083483529877,1931.0,1,1980,1,RES1,25847.301505358213,W1,386200.0,228.66725158691406
57217,37.4448445,-121.89528,2005.0,2,1985,1,RES1,59114.41217345919,W1,401000.0,228.52565002441406
57218,37.4454405,-121.893768,2973.0,2,1988,1,RES1,83256.25498024744,W1,594600.0,293.8666687011719
57219,37.44578774414392,-121.90089169421269,2641.0,1,1981,2,RES1,49042.01696749126,W1,528200.0,294.0015563964844
57220,37.4479815,-121.8985445,1443.0,2,1990,1,RES1,41273.532442315394,W1,288600.0,293.8875427246094
57221,37.44044267038642,-121.88556590990913,1411.0,1,1964,1,RES1,10527.85009252091,W1,282200.0,293.84552001953125
57222,37.4409505,-121.8922945,2528.5,2,1984,1,RES1,60719.43896679276,W1,505700.0,293.9693603515625
57223,37.44103886047437,-121.88711784149321,1164.0,1,1964,1,RES1,10683.931011855615,W1,232800.0,293.87042236328125
57224,37.44203226684649,-121.88806841919597,1160.0,1,1973,1,RES1,11544.988668280297,W1,232000.0,293.8494567871094
57225,37.442380747203025,-121.88519703402947,2030.0,1,1973,1,RES1,17486.04506241329,W1,406000.0,293.807861328125
57226,37.44265365814796,-121.89300866186741,2720.0,2,1982,1,RES1,70663.09546174487,W1,544000.0,293.9391784667969
57227,37.44840208643637,-121.88840172997357,1905.5,2,1991,1,RES1,53368.395680215464,W1,381100.0,352.20086669921875
57228,37.44044446532355,-121.87557728428797,1242.0,1,1972,1,RES1,10263.376162755476,W1,248400.0,352.2336730957031
57229,37.44157164210883,-121.87734015816204,1020.0,1,1972,1,RES1,7524.544849195,W1,204000.0,352.2276916503906
57230,37.441793374373,-121.87639483970526,1103.0,1,1972,1,RES1,9500.28703498099,W1,220600.0,352.2271423339844
57231,37.44214179114499,-121.87602823634747,1547.0,1,1973,1,RES1,13985.418914308908,W1,309400.0,352.2220458984375
57232,37.44254746998633,-121.87624127913297,1346.5,1,1973,1,RES1,23426.031730132963,W1,269300.0,352.22064208984375
57233,37.44277903078803,-121.87579948588883,1445.0,1,1973,1,RES1,14634.627973426455,W1,289000.0,352.21649169921875
57234,37.442971,-121.878585,5658.0,2,1973,10,RES3,129453.71503324006,W1,1131600.0,352.21484375
57235,37.44357250263922,-121.8796274900896,731.5,1,1980,0,RES1,7002.033662925006,W1,146300.0,352.20819091796875
57236,37.45079388764045,-121.85312829962547,68963.5,1,1937,0,RES1,954190.5,W1,8965255.0,353.1124267578125
58495,37.432029640790226,-121.91558521029711,1112.0,1,1961,1,RES1,23639.84177720073,W1,222400.0,230.3653564453125
58496,37.439173040408896,-121.91928559282668,980.0,1,1962,1,RES1,23921.93070166578,W1,196000.0,229.6864471435547
58497,37.43192877762851,-121.90672134735918,1500.0,1,1958,0,IND2,14627.0,C3,129000.0,229.60072326660156
58498,37.43435664772103,-121.91486254528407,1116.0,1,1960,1,RES1,27195.309183451263,W1,223200.0,230.0329132080078
58499,37.4346117229208,-121.9091599212442,1776.0,2,1998,1,RES1,48491.58660854677,W1,355200.0,229.5163116455078
58500,37.4348755,-121.908906,1739.0,2,1998,1,RES1,47764.72492975771,W1,347800.0,229.5163116455078
58501,37.435038,-121.911431,2557.5,2,1980,0,RES3,65656.05337938447,W1,511500.0,229.6818084716797
58502,37.43708,-121.904575,2556.0,2,1992,1,RES1,70217.45454545456,W1,511200.0,229.0849609375
58503,37.43715866485817,-121.90901362172521,869.5,1,1962,1,RES1,20806.824379601854,W1,173900.0,229.28720092773438
58504,37.43778895950266,-121.91054360805211,1688.5,1,1962,1,RES1,44328.81730950021,W1,337700.0,229.30307006835938
58505,37.43866003749782,-121.90900903133229,638.5,1,1962,1,RES1,15169.61168382064,W1,127700.0,229.15762329101562
58506,37.42286891749344,-121.90772561030055,1876.3,1,2007,0,RES3,26741.65325009477,W1,396406.75,231.1661376953125
58507,37.42411488833323,-121.90844253362704,1040.0,1,1958,1,RES1,17126.03198123845,W1,208000.0,231.00537109375
58508,37.42520452837881,-121.90965480615573,5250.0,2,1974,5,RES3,116926.21975961605,W1,1050000.0,231.12400817871094
58517,37.416763558422204,-121.9284663474535,15685.333333333334,2,2000,0,IND2,81964.88888888889,RM2,1529320.0,239.99305725097656
58520,37.421073,-121.912186,1876.3,1,2007,0,RES3,27218.743765732237,W1,396406.75,232.49533081054688
58521,37.421691,-121.910693,1151.4,2,2009,1,RES1,19664.509090909087,W1,230280.0,232.07705688476562
58522,37.407953757769306,-121.90445547299198,1824.0,2,1979,1,RES1,31537.170101973497,W1,364800.0,232.26400756835938
58523,37.41005410209845,-121.90867760288832,1584.0,1,1989,1,RES1,10508.461456004961,W1,316800.0,233.72589111328125
58524,37.41072801622469,-121.90679343812306,1341.0,1,1981,1,RES1,12181.39150401837,W1,268200.0,232.6960906982422
58525,37.410872,-121.907861,1507.0,2,1981,1,RES1,20602.046375507343,W1,301400.0,233.3225555419922
58526,37.41239592465454,-121.90444239652817,2709.0,1,1981,2,RES1,30185.509228719948,W1,541800.0,232.02186584472656
58598,37.43748770485143,-121.90306694889115,2506.5,2,1993,1,RES1,69892.36363636365,W1,501300.0,229.0120086669922
58599,37.438985255033515,-121.90097279100745,3137.0,2,1985,1,RES1,89741.28317984597,W1,627400.0,228.83119201660156
58600,37.439011283808036,-121.89745957743243,2913.0,2,2001,1,RES1,69061.0366441331,W1,582600.0,228.72915649414062
58601,37.4396985,-121.8969015,2913.0,2,2001,1,RES1,79860.6668013004,W1,582600.0,228.6995086669922
58602,37.439834287825306,-121.89779207983864,1295.0,2,2001,1,RES1,32043.83540938339,W1,259000.0,228.72183227539062
58603,37.4337535,-121.891029,150.0,1,1973,0,COM1,867.5,S2,15795.0,294.14599609375
58604,37.436401655983985,-121.89098163047117,56087.0,3,2000,0,COM4,780881.0,S2,7397875.3,294.0569763183594
58605,37.4373815,-121.8931535,1803.0,1,1989,1,RES1,23582.158959832057,W1,360600.0,294.1067810058594
58606,37.43748278254505,-121.89167929954955,2375.5,1,1988,1,RES1,44632.683836622404,W1,475100.0,294.0540466308594
58607,37.43953,-121.8926855,1895.5,2,1984,1,RES1,35495.16409756943,W1,379100.0,293.9949645996094
58608,37.430832,-121.883972,10472.0,2,1975,7,RES3,215858.9090909091,W1,2094400.0,294.02117919921875
58609,37.43457345610261,-121.87747120886478,1042.0,1,1971,1,RES1,6695.272727272727,W1,208400.0,352.2960205078125
58610,37.43492,-121.872501,1406.5,1,1961,1,RES1,7853.055430446131,W1,281300.0,352.26776123046875
58611,37.43556347005771,-121.87507674144506,1102.0,1,1961,1,RES1,6681.290329654435,W1,220400.0,352.2691345214844
58612,37.435546097057255,-121.8800852938705,1356.0,1,1969,1,RES1,9043.636363636364,W1,271200.0,352.3162536621094
58613,37.43656,-121.8810205,2218.6666666666665,2,1964,0,RES1,42455.73641703327,W1,443733.3333333333,352.31512451171875
58614,37.43728280565371,-121.88022468433454,3648.6666666666665,2,1964,0,RES3,75855.93739676666,W1,729733.3333333334,352.3017272949219
58615,37.4381635,-121.8719595,625.4333333333333,1,2009,0,RES1,4142.979260323616,W1,132135.58333333334,352.2546691894531
58616,37.43816706604916,-121.87973143188105,1288.0,1,1962,1,RES1,9267.711595314031,W1,257600.0,352.279541015625
58617,37.43159740797773,-121.86874757802522,2072.0,2,1971,1,RES1,33523.24613874207,W1,414400.0,352.2767639160156
58618,37.43275128651063,-121.86767516282283,1647.0,1,1971,1,RES1,7437.371353807907,W1,329400.0,352.2866516113281
58619,37.43366185367999,-121.86840914912331,2077.0,2,1978,1,RES1,32571.23659418805,W1,415400.0,352.2822570800781
58620,37.425653911100376,-121.87284404319864,2072.0,1,1967,1,RES1,9184.474725256718,W1,414400.0,293.857421875
58621,37.425769807762435,-121.87830985430234,1769.0,2,1965,1,RES1,30810.22986726829,W1,353800.0,293.9530334472656
58622,37.42802057140871,-121.87686799754785,43995.0,1,1950,0,EDU1,166764.2,C1,6251689.5,293.88787841796875
58623,37.429347119064865,-121.87729166079569,1187.0,1,1970,1,RES1,8068.363636363636,W1,237400.0,293.8930358886719
58624,37.43083989733378,-121.8771831613089,1042.0,1,1971,1,RES1,7464.727272727273,W1,208400.0,293.8739929199219
58625,37.4231525,-121.8628945,2311.5,2,1990,2,RES1,21190.88083099303,W1,462300.0,352.25732421875
58626,37.4249825,-121.8655875,969.5,2,1994,0,RES1,15172.99877236591,W1,193900.0,352.2656555175781
58627,37.426868,-121.8651185,2943.0,2,1996,1,RES1,47520.68896313916,W1,588600.0,352.2734680175781
58628,37.4272457114926,-121.86313960670522,2460.0,2,1995,1,RES1,37821.698871000044,W1,492000.0,352.2876281738281
58629,37.429342320202764,-121.86594015644567,2415.0,1,1973,1,RES1,12885.497645859683,W1,483000.0,352.2822570800781
58630,37.430842207618376,-121.86872156406628,3008.0,1,1971,2,RES1,16625.981985526505,W1,601600.0,352.27685546875
58631,37.43092642799659,-121.87001370451989,1624.0,1,1963,1,RES1,8257.015415829423,W1,324800.0,352.27728271484375
58634,37.41260071245956,-121.88405706143587,8050.0,1,1981,0,IND2,54459.333333333336,C2,784875.0,294.468017578125
58637,37.41971189969765,-121.87902207222778,1591.5,2,1982,1,RES1,29140.31400062758,W1,318300.0,294.0634460449219
58638,37.42053886094216,-121.87351277230742,1980.0,1,1978,1,RES1,9514.684573971574,W1,396000.0,293.88922119140625
58641,37.4184255,-121.871057,3752.6,2,1971,0,RES3,69931.02123333362,W1,792813.5,293.8694763183594
58642,37.419176,-121.869056,3702.5,2,1974,6,RES3,51698.04886866228,W1,740500.0,293.826171875
58643,37.4208140333023,-121.87111157019858,1504.0,1,1969,1,RES1,5763.377603502222,W1,300800.0,293.8586120605469
58661,37.43851694403212,-121.84479983442351,4800.0,1,1993,1,RES1,54694.29922151191,W1,960000.0,499.2568054199219
58676,37.4049485,-121.901497,1500.0,1,2010,0,IND2,5699.0,RM1,129000.0,231.41680908203125
58680,37.4039711004402,-121.89162178099865,23886.0,1,1997,0,IND2,163831.00000000003,W2,2328885.0,295.4451904296875
70334,37.4575791859769,-121.90690458788126,2174.6666666666665,1,1955,1,RES1,32910.987698843106,W1,434933.3333333333,352.2457580566406
70335,37.459569,-121.9135045,8333.333333333334,3,1988,0,RES3,244933.5959364331,RM1,1666666.6666666667,293.8131408691406
70336,37.459965569960175,-121.90984434545602,1264.0,1,1960,1,RES3,18182.37449753159,W1,252800.0,293.766845703125
70337,37.46096208828793,-121.9091053604955,2528.0,1,1960,1,RES1,36961.454545454544,W1,505600.0,352.1878356933594
70339,37.462121686152216,-121.91002655529027,2736.5,1,1980,1,RES3,55266.90909090909,W1,547300.0,352.1612854003906
70340,37.46227210074821,-121.9108599677118,1750.0,2,1979,1,RES1,48934.88369742174,W1,350000.0,352.1718444824219
70342,37.46272619278526,-121.90945857278383,2117.5,1,1979,2,RES1,27962.39342396774,W1,423500.0,352.1436462402344
70344,37.45056737080158,-121.92011310311322,29984.666666666668,3,1997,0,COM1,423227.0,C2,3157385.4,176.61776733398438
70345,37.45474613684123,-121.91724835506467,6000.0,2,1990,0,RES3,172959.86034174048,W1,1200000.0,294.06329345703125
70346,37.449485678602514,-121.91332967989031,4415.5,2,1990,3,RES1,133104.0,W1,883100.0,228.71817016601562
70347,37.44951532063246,-121.91418780404356,1277.5,2,1990,1,RES1,33061.09090909091,W1,255500.0,228.739013671875
70348,37.4495745,-121.913378,2548.5,2,1990,1,RES1,76472.72727272726,W1,509700.0,228.71817016601562
70349,37.450327167640125,-121.9142873630933,4667.5,2,1989,3,RES1,140307.63636363638,W1,933500.0,228.70701599121094
70350,37.45032817460259,-121.91460068605325,3572.0,2,1989,2,RES1,106980.36363636365,W1,714400.0,228.7275390625
70351,37.45121467973829,-121.90786963405012,1484.0,1,1980,1,RES1,22604.700257941502,W1,296800.0,293.9651184082031
70352,37.453382,-121.913696,60.5258064516129,1,1985,0,RES3,934.8010103290816,W1,12787.314516129032,228.62156677246094
70353,37.4546375,-121.908453,212.8,1,1956,0,RES1,3137.843928429228,W1,42560.0,293.86248779296875
70354,37.45465951790895,-121.90695396906384,1460.0,1,1956,1,RES1,19818.181818181816,W1,292000.0,293.8486328125
70355,37.4548683098876,-121.91261582855307,9.377777777777778,1,1968,0,RES3,151.27272727272728,W1,1875.5555555555557,293.9418640136719
70356,37.454934353862285,-121.9050403583549,1100.0,1,1960,1,RES1,14894.101201215844,W1,220000.0,352.2724304199219
70357,37.4550662711472,-121.90459203851668,1100.0,1,1960,1,RES1,13966.891676941903,W1,220000.0,352.2724304199219
70358,37.45531858098253,-121.90811288594242,354.6666666666667,1,1956,0,RES1,5445.617952622743,W1,70933.33333333333,293.84039306640625
70359,37.45693273403826,-121.90651922333737,1472.0,1,1955,1,RES1,21169.454545454544,W1,294400.0,352.2326965332031
70360,37.4417165,-121.916423,1812.0,2,1985,1,RES1,55590.54545454545,W1,362400.0,229.31211853027344
70361,37.44064459263371,-121.90957018145922,1961.0,1,1962,1,RES1,50330.41119607819,W1,392200.0,229.07757568359375
70362,37.441632,-121.9062965,4377.5,2,1984,2,RES1,121498.18181818182,W1,875500.0,228.90367126464844
70363,37.44331633185151,-121.90718500898964,824.5,2,1988,0,RES1,24860.36363636364,W1,164900.0,228.8463592529297
70364,37.44433212839952,-121.91111234413216,2146.5,1,1979,1,RES1,39791.05194806762,W1,429300.0,228.93788146972656
70365,37.445112,-121.9046315,1682.0,1,1981,1,RES1,24580.12602672426,W1,336400.0,228.70657348632812
70366,37.4486185,-121.9142805,1741.0,2,1990,1,RES1,51498.181818181816,W1,348200.0,228.7729949951172
70368,37.460510253708215,-121.90414362579266,1663.0,1,1962,1,RES3,25892.363636363632,W1,332600.0,352.1296081542969
70369,37.46540096630176,-121.89924969801386,6252.0,2,1986,2,RES1,200614.20942570126,W1,1250400.0,352.02557373046875
70371,37.448837,-121.9007175,3171.0,2,1991,1,RES1,90991.75103927238,W1,634200.0,293.8941650390625
70372,37.44894790444894,-121.89424655085102,1497.0,1,1973,1,RES1,16482.56604955385,W1,299400.0,293.7939453125
70373,37.451318248750525,-121.89953168750002,1054.0,1,1979,1,RES1,11776.382754810265,W1,210800.0,293.8170166015625
70374,37.451439125888704,-121.90128179919103,527.0,1,1979,0,RES1,5914.428862323973,W1,105400.0,293.841552734375
70375,37.45234447732614,-121.89614566992519,3130.0,2,1971,1,RES1,92645.6317646231,W1,626000.0,352.21112060546875
70376,37.455464643664115,-121.8983544476998,1394.0,2,1980,0,RES1,41219.54309822984,W1,278800.0,352.1629943847656
70377,37.45600295317295,-121.90227419422943,1198.0,1,1966,1,RES1,16635.609215292057,W1,239600.0,352.2129211425781
70378,37.45737282699176,-121.90077395364091,599.0,1,1967,1,RES1,7629.124438659276,W1,119800.0,352.1575622558594
70379,37.440971,-121.9027075,1757.0,2,1984,1,RES1,47533.21469122182,W1,351400.0,228.80929565429688
70380,37.441018334072986,-121.89352586715165,2534.5,2,1984,1,RES1,62462.61340136705,W1,506900.0,293.9894714355469
70381,37.4418203573255,-121.90320924269628,1757.0,2,1984,1,RES1,48728.760780461096,W1,351400.0,228.79757690429688
70382,37.44228457563092,-121.90320270046819,2400.5,2,1990,1,RES1,55510.50227038401,W1,480100.0,228.76197814941406
70383,37.443389283896394,-121.89834915961066,1620.0,1,1975,1,RES1,18671.790234073134,W1,324000.0,228.61277770996094
70384,37.44405619471913,-121.89565913377237,2020.0,2,1975,1,RES1,56532.95331687511,W1,404000.0,228.54470825195312
70385,37.444150698426895,-121.90359992223841,982.0,2,1981,1,RES1,27209.48950631617,W1,196400.0,228.71759033203125
70386,37.44532914992722,-121.89830043337302,1318.0,1,1975,1,RES1,15912.057420970063,W1,263600.0,293.9450378417969
70387,37.44564276399114,-121.89766021311425,1318.0,1,1975,1,RES1,17293.874033885466,W1,263600.0,293.92779541015625
70388,37.4485465,-121.8987195,1638.0,2,1990,1,RES1,46944.789874189046,W1,327600.0,293.8652038574219
70389,37.44007036061173,-121.88606806949836,1182.0,1,1964,1,RES1,8682.697062659016,W1,236400.0,293.8738708496094
70390,37.4402510792016,-121.89312823133126,2374.5,2,1984,1,RES1,61625.36154498694,W1,474900.0,293.9894714355469
70391,37.440798869201615,-121.88629946240691,1940.0,1,1964,2,RES1,17482.2674419849,W1,388000.0,293.85748291015625
70392,37.44116,-121.882445,2688.0,1,1973,1,RES1,17797.897513244756,W1,537600.0,293.79656982421875
70393,37.44165,-121.893004,2241.0,2,1982,1,RES1,48343.077282827246,W1,448200.0,293.96368408203125
70394,37.4418497881784,-121.89089240701887,3654.0,2,1982,2,RES1,92979.63752984625,W1,730800.0,293.91070556640625
70395,37.44316378515354,-121.88804836591635,1160.0,1,1973,1,RES1,12840.13125383867,W1,232000.0,293.8332214355469
70396,37.44604770898118,-121.88603021950797,1849.0,1,1980,1,RES1,20331.169517522052,W1,369800.0,352.2068176269531
70397,37.44851558437844,-121.89326976096277,1608.0,1,1981,1,RES1,17236.135046484716,W1,321600.0,293.8001403808594
70398,37.441536630134785,-121.87749859868421,1242.0,1,1972,1,RES1,9900.844288523072,W1,248400.0,352.2276916503906
70399,37.442336,-121.878977,5220.0,2,1972,10,RES3,112184.47993586835,W1,1044000.0,352.22344970703125
70400,37.4443915754177,-121.88046449193145,2087.0,2,1980,1,RES1,47697.478793604016,W1,417400.0,352.201416015625
70401,37.445169079573084,-121.87851724201995,1146.0,1,1986,1,RES1,15813.56607290746,W1,229200.0,352.1986999511719
70402,37.44540566195534,-121.88229416705214,742.5,1,1986,0,RES1,6909.678635638383,W1,148500.0,352.1977844238281
70403,37.44553763245322,-121.8795768086191,1268.0,1,1986,1,RES1,14192.075544455456,W1,253600.0,352.1910705566406
70406,37.45023279626244,-121.84900983688809,433.0769230769231,1,1937,0,RES1,5397.923076923077,C1,56300.0,434.48748779296875
70407,37.4475925,-121.8516165,5607.5,1,1949,0,RES1,55000.5,W1,728975.0,418.39044189453125
71626,37.43243956189819,-121.91792652837754,980.0,1,1964,1,RES1,20523.26932780017,W1,196000.0,230.59141540527344
71627,37.43430020957651,-121.9174490640059,1253.0,1,1961,1,RES1,29415.567545484868,W1,250600.0,230.2305145263672
71628,37.43439887623407,-121.91693835945608,1112.0,1,1961,1,RES1,27643.846860575784,W1,222400.0,230.10296630859375
71629,37.436148251258125,-121.9181496031414,1603.0,1,1962,1,RES1,38381.567576635076,W1,320600.0,229.93133544921875
71630,37.43749498349855,-121.9181094418259,1370.0,1,1961,1,RES1,34556.96752560841,W1,274000.0,229.82586669921875
71631,37.43995327072943,-121.92216843402304,52247.555555555555,2,2001,0,IND2,747144.5555555556,C3,5094136.666666667,229.80726623535156
71632,37.433106059366324,-121.91494405356852,1116.0,1,1960,1,RES1,27155.419866133783,W1,223200.0,230.1572723388672
71633,37.43368443843843,-121.90940070770772,4057.0,2,1998,6,RES3,109475.87694607527,W1,811400.0,229.66119384765625
71634,37.4338135,-121.9085455,4057.0,2,1998,5,RES3,99679.09321448187,W1,811400.0,229.60308837890625
71635,37.43457777033596,-121.91089156230129,2484.0,2,1974,2,RES3,77013.9237473324,W1,496800.0,229.62551879882812
71636,37.434788975662215,-121.91476290015444,1395.0,1,1960,1,RES1,31371.868967901522,W1,279000.0,229.91712951660156
71637,37.43502485304147,-121.91466907942599,980.0,1,1961,1,RES1,25071.566050269405,W1,196000.0,229.91712951660156
71638,37.43529208049113,-121.90815123374263,1776.0,2,1998,1,RES1,45369.11514277822,W1,355200.0,229.38580322265625
71639,37.436333930304066,-121.91147637400128,1497.0,1,1964,1,RES1,39567.098880523394,W1,299400.0,229.50253295898438
71640,37.43665644355147,-121.91252210045923,1594.0,1,1964,1,RES1,40891.52692914651,W1,318800.0,229.55259704589844
71641,37.4376443699378,-121.90995370313942,1133.0,1,1962,1,RES1,28174.93072666626,W1,226600.0,229.33094787597656
71642,37.42449564201422,-121.90598841816806,22775.0,2,1978,0,COM4,326097.5,S1,3004022.5,230.47073364257812
71643,37.4249035,-121.9105875,5250.0,2,1974,5,RES3,116214.89736808967,W1,1050000.0,231.2668914794922
71644,37.428456,-121.9072935,6712.0,1,1999,0,COM4,53520.0,S2,885312.8,230.1921844482422
71645,37.429967,-121.909738,3506.0,1,1957,2,RES1,67064.91372057133,W1,701200.0,230.21336364746094
71646,37.430376,-121.910876,1495.0,1,1958,1,RES1,27927.991528415107,W1,299000.0,230.169189453125
71651,37.415348900397426,-121.90757631669152,1367.1666666666667,2,2010,1,RES1,24152.89071862847,W1,273433.3333333333,232.39279174804688
71652,37.41935703229736,-121.91109594919543,416.9555555555555,1,2007,0,RES3,4914.82618148911,W1,88090.38888888889,233.00148010253906
71653,37.4094881338766,-121.90465573069457,3480.5,1,1980,3,RES1,35992.05648282199,W1,696100.0,232.19467163085938
71654,37.4102255,-121.90541,875.0,1,1980,0,RES1,7499.430466961527,W1,175000.0,232.41233825683594
71655,37.410491266432324,-121.90655650480109,1247.0,1,1980,1,RES1,9889.051350989404,W1,249400.0,232.6960906982422
71656,37.41335286127163,-121.9080147119076,1824.0,2,1981,1,RES1,31172.65377777281,W1,364800.0,233.05909729003906
71707,37.4354365,-121.8996095,5288.6,2,1999,2,RES1,137255.23579123436,W1,1100013.5,228.96482849121094
71708,37.43825204174082,-121.89426022812668,889.0,1,1988,0,RES1,12798.89354041447,W1,177800.0,294.1017150878906
71709,37.438402,-121.9024345,2863.5,2,1983,2,RES1,73227.63636363635,W1,572700.0,228.93148803710938
71710,37.432176,-121.8846395,16133.0,1,1974,9,RES3,132850.18181818182,W1,3226600.0,294.0053405761719
71711,37.4327155,-121.882602,2001.0,2,1978,1,RES1,39858.90909090909,W1,400200.0,293.9267883300781
71712,37.4361995,-121.8838135,3135.0,1,1969,0,COM1,11360.2,S2,330115.5,293.8964538574219
71713,37.43725853739684,-121.88668018233967,1925.0,1,1964,1,RES1,15038.612764419242,W1,385000.0,293.9274597167969
71714,37.42983220543431,-121.88725264258736,2496.1176470588234,1,1984,0,IND2,20138.941176470587,RM1,243371.4705882353,294.1623840332031
71715,37.4307825,-121.884932,7480.0,2,1975,5,RES3,148830.54545454547,W1,1496000.0,294.046875
71716,37.43159653406778,-121.88037979485392,1154.0,1,1967,1,RES1,8680.727272727272,W1,230800.0,293.92144775390625
71717,37.43180737240781,-121.87250622626891,1102.0,1,1963,1,RES1,6498.760559677661,W1,220400.0,352.2831115722656
71718,37.4339265,-121.877347,1611.0,1,1971,1,RES1,10384.0,W1,322200.0,352.305908203125
71719,37.434088962780514,-121.88069021182265,1378.0,1,1967,1,RES1,9905.454545454544,W1,275600.0,352.358154296875
71720,37.43491615862473,-121.87482249200501,1102.0,1,1961,1,RES1,7871.904910204943,W1,220400.0,352.2755432128906
71721,37.43513583849776,-121.87455949068853,1102.0,1,1961,1,RES1,6985.217705017446,W1,220400.0,352.2755432128906
71722,37.435630728335454,-121.87380083783364,1102.0,1,1961,1,RES1,6796.076356741077,W1,220400.0,352.26611328125
71723,37.4357685,-121.8807595,1160.0,1,1969,1,RES1,7560.727272727274,W1,232000.0,352.3290100097656
71724,37.439145,-121.8775985,2852.5714285714284,2,1965,0,RES3,59237.50330495492,W1,570514.2857142857,352.2511291503906
71725,37.43966037459781,-121.8801924618565,644.0,1,1962,1,RES1,4307.1748394789975,W1,128800.0,352.2572021484375
