BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
759,0.004,0.0069,0.0187,0.0525,1,6.313235561169946,239201.4396496353,6.2653e+05,0.00203,1.2531e+06,0.02447,0.4,0.1
760,0.004,0.0069,0.0187,0.0525,1,5.923046494415378,301491.0648010885,7.8969e+05,0.00203,1.5794e+06,0.02447,0.4,0.1
761,0.004,0.0069,0.0187,0.0525,1,6.1333022568533995,239198.99190654958,6.2653e+05,0.00203,1.2531e+06,0.02447,0.4,0.1
762,0.004,0.0069,0.0187,0.0525,1,6.928456390364818,358803.9059679006,9.3980e+05,0.00203,1.8796e+06,0.02447,0.4,0.1
763,0.004,0.008,0.024,0.07,1,6.0667911437100726,465945.7384819448,2.4363e+06,0.00406,4.8726e+06,0.06483,0.6,0.1
764,0.004,0.0099,0.0306,0.075,1,4.519591170549441,174420.20035919882,5.1332e+05,0.00913,1.5400e+06,0.16438,0.6,0.1
765,0.004,0.0069,0.0187,0.0525,1,5.885395817317524,274084.6685275177,7.1790e+05,0.00203,1.4358e+06,0.02447,0.4,0.1
766,0.004,0.0069,0.0187,0.0525,1,6.08534483102099,299004.57417543035,7.8317e+05,0.00203,1.5663e+06,0.02447,0.4,0.1
767,0.004,0.0069,0.0187,0.0525,1,6.660355424471699,239201.87747121678,6.2653e+05,0.00203,1.2531e+06,0.02447,0.4,0.1
768,0.004,0.012,0.04,0.1,1,4.135505299259563,418609.6721938931,1.6426e+06,0.01218,4.9279e+06,0.29197,0.8,0.1
769,0.004,0.008,0.024,0.07,1,6.674239373676389,453492.3512525703,2.3712e+06,0.00406,4.7424e+06,0.06483,0.6,0.1
770,0.004,0.0069,0.0187,0.0525,1,6.315585170935068,199336.60832686626,5.2212e+05,0.00203,1.0442e+06,0.02447,0.4,0.1
771,0.004,0.012,0.04,0.1,2,2.07443194569199,299007.81104823574,"2.3466e+06,1.5644e+06","0.03721,0.02480","7.0398e+06,4.6932e+06","0.89218,0.59479",0.8,0.1
