BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
6312,0.004,0.0099,0.0306,0.075,2,2.005375436310114,1200000.0,"7.0632e+06,4.7088e+06","0.02790,0.01860","2.1190e+07,1.4126e+07","0.50229,0.33486",0.6,0.1
6313,0.004,0.012,0.04,0.1,1,4.398879684665797,3000000.0,1.1772e+07,0.01218,3.5316e+07,0.29197,0.8,0.1
6314,0.004,0.0099,0.0306,0.075,2,2.2543849856735556,600000.0,"3.5316e+06,2.3544e+06","0.02790,0.01860","1.0595e+07,7.0632e+06","0.50229,0.33486",0.6,0.1
6315,0.004,0.0099,0.0306,0.075,2,2.211404198980505,2400000.0,"1.4126e+07,9.4176e+06","0.02790,0.01860","4.2379e+07,2.8253e+07","0.50229,0.33486",0.6,0.1
6316,0.004,0.0099,0.0306,0.075,2,2.396586994491289,1800000.0,"1.0595e+07,7.0632e+06","0.02790,0.01860","3.1784e+07,2.1190e+07","0.50229,0.33486",0.6,0.1
6317,0.004,0.0099,0.0306,0.075,2,2.0779116101443704,12000000.0,"7.0632e+07,4.7088e+07","0.02790,0.01860","2.1190e+08,1.4126e+08","0.50229,0.33486",0.6,0.1
6318,0.004,0.0099,0.0306,0.075,1,4.476417742754877,6000000.0,1.7658e+07,0.00913,5.2974e+07,0.16438,0.6,0.1
6319,0.004,0.0099,0.0306,0.075,1,4.244624431390009,41400000.0,1.2184e+08,0.00913,3.6552e+08,0.16438,0.6,0.1
6320,0.006,0.0104,0.0235,0.06,3,2.5935105698787835,15359000.0,"5.6502e+07,4.7085e+07,2.8251e+07","0.01038,0.00865,0.00519","1.6951e+08,1.4125e+08,8.4753e+07","0.18419,0.15349,0.09209",1.0,0.0
6321,0.004,0.0069,0.0187,0.0525,3,2.031218948181931,51282000.0,"4.0296e+08,3.3580e+08,2.0148e+08","0.01087,0.00905,0.00543","8.0593e+08,6.7161e+08,4.0296e+08","0.13084,0.10903,0.06542",0.4,0.1
6322,0.004,0.0099,0.0306,0.075,2,2.0926200740475998,13800000.0,"8.1227e+07,5.4151e+07","0.02790,0.01860","2.4368e+08,1.6245e+08","0.50229,0.33486",0.6,0.1
