BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
10534,0.004,0.008,0.02,0.0533,4,4.215642441840535,38018000.0,"2.3272e+08,2.0945e+08,1.6291e+08,9.3090e+07","0.01396,0.01257,0.00977,0.00558","6.9817e+08,6.2836e+08,4.8872e+08,2.7927e+08","0.22275,0.20048,0.15593,0.08910",1.0,0.0
10535,0.004,0.008,0.024,0.07,3,1.912377747325986,97929000.0,"1.5361e+09,1.2801e+09,7.6807e+08","0.02169,0.01808,0.01085","3.0723e+09,2.5602e+09,1.5361e+09","0.34672,0.28893,0.17336",0.6,0.1
10536,0.005,0.01,0.03,0.08,1,6.439861714306893,3863333.3333333335,9.4748e+06,0.00248,2.8424e+07,0.05994,0.5,0.4
10537,0.004,0.012,0.04,0.1,2,2.012170514541315,802500.0,"6.2980e+06,4.1987e+06","0.03721,0.02480","1.8894e+07,1.2596e+07","0.89218,0.59479",0.8,0.1
10538,0.004,0.0099,0.0306,0.075,2,1.9481070219693373,900000.0,"5.2974e+06,3.5316e+06","0.02790,0.01860","1.5892e+07,1.0595e+07","0.50229,0.33486",0.6,0.1
10539,0.004,0.0099,0.0306,0.075,1,4.685085821360404,1998000.0,5.8801e+06,0.00913,1.7640e+07,0.16438,0.6,0.1
10540,0.004,0.0099,0.0306,0.075,1,3.979940988004607,1493000.0,4.3939e+06,0.00913,1.3182e+07,0.16438,0.6,0.1
10541,0.004,0.0099,0.0306,0.075,1,4.306665093336862,1264000.0,3.7200e+06,0.00913,1.1160e+07,0.16438,0.6,0.1
10542,0.004,0.012,0.04,0.1,2,2.1409827519900677,4584000.0,"3.5975e+07,2.3983e+07","0.03721,0.02480","1.0793e+08,7.1950e+07","0.89218,0.59479",0.8,0.1
10543,0.004,0.012,0.04,0.1,2,1.8538772894902724,2460000.0,"1.9306e+07,1.2871e+07","0.03721,0.02480","5.7918e+07,3.8612e+07","0.89218,0.59479",0.8,0.1
10544,0.004,0.012,0.04,0.1,2,2.1052723532406734,1963000.0,"1.5406e+07,1.0270e+07","0.03721,0.02480","4.6217e+07,3.0811e+07","0.89218,0.59479",0.8,0.1
10545,0.004,0.012,0.04,0.1,1,4.363954042734307,3752600.0,1.4725e+07,0.01218,4.4176e+07,0.29197,0.8,0.1
10546,0.004,0.012,0.04,0.1,2,2.171734512879695,4443000.0,"3.4869e+07,2.3246e+07","0.03721,0.02480","1.0461e+08,6.9737e+07","0.89218,0.59479",0.8,0.1
10547,0.004,0.012,0.04,0.1,2,2.232197950476075,1570000.0,"1.2321e+07,8.2142e+06","0.03721,0.02480","3.6964e+07,2.4643e+07","0.89218,0.59479",0.8,0.1
10548,0.004,0.012,0.04,0.1,2,2.0926603015978573,1570000.0,"1.2321e+07,8.2142e+06","0.03721,0.02480","3.6964e+07,2.4643e+07","0.89218,0.59479",0.8,0.1
10549,0.004,0.0099,0.0306,0.075,1,4.42196026459491,1532000.0,4.5087e+06,0.00913,1.3526e+07,0.16438,0.6,0.1
10550,0.004,0.0099,0.0306,0.075,1,4.12263046100899,900000.0,2.6487e+06,0.00913,7.9461e+06,0.16438,0.6,0.1
10551,0.004,0.0099,0.0306,0.075,1,3.976629111932757,1857000.0,5.4652e+06,0.00913,1.6395e+07,0.16438,0.6,0.1
10552,0.004,0.012,0.04,0.1,2,1.9995542387664726,6000000.0,"4.7088e+07,3.1392e+07","0.03721,0.02480","1.4126e+08,9.4176e+07","0.89218,0.59479",0.8,0.1
10553,0.004,0.012,0.04,0.1,1,3.966374097061388,1693500.0,6.6453e+06,0.01218,1.9936e+07,0.29197,0.8,0.1
10554,0.004,0.012,0.04,0.1,2,2.2440673313769013,3491000.0,"2.7397e+07,1.8265e+07","0.03721,0.02480","8.2192e+07,5.4795e+07","0.89218,0.59479",0.8,0.1
10555,0.004,0.012,0.04,0.1,2,1.9779916632068986,1615000.0,"1.2675e+07,8.4497e+06","0.03721,0.02480","3.8024e+07,2.5349e+07","0.89218,0.59479",0.8,0.1
10556,0.004,0.012,0.04,0.1,1,4.326071331773726,60525.8064516129,2.3750e+05,0.01218,7.1251e+05,0.29197,0.8,0.1
10557,0.004,0.0099,0.0306,0.075,2,2.1054189725753703,1853000.0,"1.0907e+07,7.2712e+06","0.02790,0.01860","3.2720e+07,2.1814e+07","0.50229,0.33486",0.6,0.1
10558,0.004,0.0099,0.0306,0.075,1,4.245355007255189,144878.0487804878,4.2638e+05,0.00913,1.2791e+06,0.16438,0.6,0.1
10559,0.004,0.012,0.04,0.1,1,4.568286727977839,60525.8064516129,2.3750e+05,0.01218,7.1251e+05,0.29197,0.8,0.1
10560,0.004,0.0099,0.0306,0.075,1,4.174674979641918,2250000.0,6.6218e+06,0.00913,1.9865e+07,0.16438,0.6,0.1
10561,0.004,0.0099,0.0306,0.075,1,4.3997070207896956,1892000.0,5.5682e+06,0.00913,1.6704e+07,0.16438,0.6,0.1
10562,0.005,0.01,0.03,0.08,1,6.1074600680962865,880681.8181818181,2.1599e+06,0.00248,6.4796e+06,0.05994,0.5,0.4
10563,0.004,0.0099,0.0306,0.075,1,4.234888201964613,632000.0,1.8600e+06,0.00913,5.5799e+06,0.16438,0.6,0.1
10564,0.004,0.0099,0.0306,0.075,1,4.787250942335773,980000.0,2.8841e+06,0.00913,8.6524e+06,0.16438,0.6,0.1
10565,0.004,0.0099,0.0306,0.075,1,3.9704950599336377,1771500.0,5.2135e+06,0.00913,1.5641e+07,0.16438,0.6,0.1
10566,0.004,0.0099,0.0306,0.075,1,4.551307099020714,3990000.0,1.1743e+07,0.00913,3.5228e+07,0.16438,0.6,0.1
10567,0.006,0.012,0.03,0.08,1,7.559270595445356,25880000.0,6.3471e+07,0.00388,1.9041e+08,0.09355,1.0,0.0
