BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
8045,0.004,0.012,0.04,0.1,1,4.533812559229231,2533833.333333333,9.9428e+06,0.01218,2.9828e+07,0.29197,0.8,0.1
8046,0.004,0.01,0.03,0.08,3,2.040334156749803,2025666.6666666667,"2.3846e+07,1.9872e+07,1.1923e+07","0.01628,0.01357,0.00814","5.9615e+07,4.9679e+07,2.9808e+07","0.32523,0.27102,0.16261",0.6,0.4
8047,0.004,0.012,0.04,0.1,1,4.337317436033951,3754000.0,1.4731e+07,0.01218,4.4192e+07,0.29197,0.8,0.1
8048,0.005,0.01,0.03,0.08,1,7.889720284254818,11096666.666666666,4.3543e+07,0.00398,8.7087e+07,0.06323,0.5,0.0
8049,0.004,0.0099,0.0306,0.075,1,4.0700292875593,1427000.0,4.1997e+06,0.00913,1.2599e+07,0.16438,0.6,0.1
8050,0.004,0.0099,0.0306,0.075,1,4.63966613187332,1130000.0,3.3256e+06,0.00913,9.9768e+06,0.16438,0.6,0.1
8051,0.004,0.0099,0.0306,0.075,1,4.219439276749439,2851000.0,8.3905e+06,0.00913,2.5171e+07,0.16438,0.6,0.1
8052,0.004,0.0099,0.0306,0.075,1,4.605225843398567,1838000.0,5.4092e+06,0.00913,1.6228e+07,0.16438,0.6,0.1
8053,0.004,0.0099,0.0306,0.075,1,4.2660849988632314,1366000.0,4.0201e+06,0.00913,1.2060e+07,0.16438,0.6,0.1
8054,0.004,0.0099,0.0306,0.075,1,4.339843057400892,1423000.0,4.1879e+06,0.00913,1.2564e+07,0.16438,0.6,0.1
8055,0.004,0.0099,0.0306,0.075,1,4.259886243908987,1290000.0,3.7965e+06,0.00913,1.1389e+07,0.16438,0.6,0.1
8056,0.004,0.0099,0.0306,0.075,1,4.155221321959498,1427000.0,4.1997e+06,0.00913,1.2599e+07,0.16438,0.6,0.1
8057,0.004,0.0099,0.0306,0.075,1,4.209968348682671,1366000.0,4.0201e+06,0.00913,1.2060e+07,0.16438,0.6,0.1
8058,0.004,0.0099,0.0306,0.075,1,4.571829461506668,1056000.0,3.1078e+06,0.00913,9.3234e+06,0.16438,0.6,0.1
8059,0.004,0.0099,0.0306,0.075,1,3.8009448300442283,988000.0,2.9077e+06,0.00913,8.7231e+06,0.16438,0.6,0.1
8060,0.004,0.0099,0.0306,0.075,1,4.010875622492869,1223000.0,3.5993e+06,0.00913,1.0798e+07,0.16438,0.6,0.1
8061,0.004,0.0099,0.0306,0.075,1,4.11518705095345,1282000.0,3.7729e+06,0.00913,1.1319e+07,0.16438,0.6,0.1
8062,0.004,0.0099,0.0306,0.075,1,4.043216889177182,1312000.0,3.8612e+06,0.00913,1.1584e+07,0.16438,0.6,0.1
